race_id,race_date,track,race_no,segment,segment_ordinal,s_yosen_count_that_day_track,main_line_id,main_line_formation,a_car,b_car,a_score,b_score,pair_score_sum,third_candidates,third_candidate_count,finish_a,finish_b,mainline_top2,actual_third,third_captured_given_top2,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations
1220251008010010,2025-10-08,青森競輪,10,後半,5,6,1,1-4-6,1,4,104.71,103.03,207.74,2-3-5-6-7,5,1,3,0,4,0,10,1000,0,-1000,0,
1220251008010011,2025-10-08,青森競輪,11,後半,6,6,3,2-4,2,4,99.96,110.14,210.1,1-3-5-7,4,6,1,0,3,0,8,800,0,-800,0,
2520251010010008,2025-10-10,大宮競輪,8,前半,1,4,3,3-7,3,7,103.84,104.54,208.38,1-2-5,3,5,1,0,2,0,6,600,0,-600,0,
2520251010010009,2025-10-10,大宮競輪,9,前半,2,4,1,1-5-3,1,5,105.18,106.36,211.54000000000002,2-3-4-6-7,5,3,5,0,1,0,10,1000,0,-1000,0,
2520251010010010,2025-10-10,大宮競輪,10,中盤,3,4,1,1-7-4,1,7,107.00,102.29,209.29000000000002,2-3-4-5,4,5,3,0,7,0,8,800,0,-800,0,
2520251010010011,2025-10-10,大宮競輪,11,後半,4,4,1,4-1-7,4,1,106.86,107.81,214.67000000000002,2-3-7,3,6,2,0,5,0,6,600,0,-600,0,
1120251011010008,2025-10-11,函館競輪,8,前半,1,4,1,7-4-1,7,4,103.62,105.26,208.88,1-2-5-6,4,2,1,1,1,1,8,800,450,-350,1,4-7-1
1120251011010009,2025-10-11,函館競輪,9,前半,2,4,2,5-1,5,1,105.46,102.39,207.85,2-3-7,3,2,1,1,3,1,6,600,1900,1300,1,1-5-3
1120251011010010,2025-10-11,函館競輪,10,中盤,3,4,2,1-4,1,4,104.29,103.10,207.39,2-3-7,3,2,1,1,5,0,6,600,0,-600,0,
1120251011010011,2025-10-11,函館競輪,11,後半,4,4,1,4-7-1,4,7,104.73,106.03,210.76,1-2-3-6,4,3,1,0,4,0,8,800,0,-800,0,
8120251013010006,2025-10-13,小倉競輪,6,前半,1,6,1,1-7-4,1,7,100.72,97.92,198.64,3-4-5-6,4,3,1,0,1,0,8,800,0,-800,0,
8120251013010007,2025-10-13,小倉競輪,7,前半,2,6,4,4-2-7,4,2,100.42,100.23,200.65,1-3-6-7,4,1,2,1,7,1,8,800,760,-40,1,4-2-7
8120251013010008,2025-10-13,小倉競輪,8,中盤,3,6,1,7-1-3,7,1,102.93,105.93,208.86,2-3-4-6,4,1,2,1,3,1,8,800,740,-60,1,7-1-3
8120251013010009,2025-10-13,小倉競輪,9,中盤,4,6,4,3-4-7,3,4,103.53,103.96,207.49,1-2-5-6-7,5,1,4,0,2,0,10,1000,0,-1000,0,
8120251013010010,2025-10-13,小倉競輪,10,後半,5,6,1,5-2-7,5,2,106.42,107.00,213.42000000000002,1-3-7,3,2,1,1,3,1,6,600,4790,4190,1,2-5-3
8120251013010011,2025-10-13,小倉競輪,11,後半,6,6,1,4-1-7,4,1,106.35,104.73,211.07999999999998,2-5-6-7,4,4,3,0,1,0,8,800,0,-800,0,
2420251014010006,2025-10-14,宇都宮競輪,6,前半,1,6,3,3-5-2,3,5,101.88,99.62,201.5,1-2-4-6-7,5,1,,0,4,0,10,1000,0,-1000,0,
2420251014010007,2025-10-14,宇都宮競輪,7,前半,2,6,1,7-1-4,7,1,102.43,103.62,206.05,2-4-5-6,4,5,4,0,3,0,8,800,0,-800,0,
2420251014010008,2025-10-14,宇都宮競輪,8,中盤,3,6,2,5-2-6,5,2,102.36,103.89,206.25,1-3-4-6-7,5,2,1,1,6,1,10,1000,640,-360,1,2-5-6
2420251014010009,2025-10-14,宇都宮競輪,9,中盤,4,6,4,7-2-6,7,2,99.45,103.48,202.93,1-4-5-6,4,5,1,0,6,0,8,800,0,-800,0,
2420251014010010,2025-10-14,宇都宮競輪,10,後半,5,6,3,3-5-7,3,5,102.95,100.88,203.82999999999998,2-4-6-7,4,2,3,0,5,0,8,800,0,-800,0,
2420251014010011,2025-10-14,宇都宮競輪,11,後半,6,6,1,5-1-7-3,5,1,100.25,102.14,202.39,2-4-6-7,4,1,2,1,4,1,8,800,900,100,1,5-1-4
3620251018010006,2025-10-18,小田原競輪,6,前半,1,6,3,3-7,3,7,102.76,100.27,203.03,1-2-5,3,1,2,1,1,1,6,600,1640,1040,1,3-7-1
3620251018010007,2025-10-18,小田原競輪,7,前半,2,6,3,5-3,5,3,101.53,100.31,201.84,1-2-7,3,6,5,0,4,0,6,600,0,-600,0,
3620251018010008,2025-10-18,小田原競輪,8,中盤,3,6,3,3-7,3,7,102.32,101.14,203.45999999999998,1-2-5-6,4,4,5,0,4,0,8,800,0,-800,0,
3620251018010009,2025-10-18,小田原競輪,9,中盤,4,6,1,5-1-7,5,1,101.56,102.62,204.18,2-3-4-7,4,3,5,0,5,0,8,800,0,-800,0,
3620251018010010,2025-10-18,小田原競輪,10,後半,5,6,1,7-1-6,7,1,102.89,100.68,203.57,3-4-5-6,4,7,6,0,3,0,8,800,0,-800,0,
3620251018010011,2025-10-18,小田原競輪,11,後半,6,6,1,4-1,4,1,106.03,101.25,207.28,2-6-7,3,3,6,0,4,0,6,600,0,-600,0,
7320251020010006,2025-10-20,小松島競輪,6,前半,1,6,3,3-5,3,5,102.50,105.50,208.0,1-2-6-7,4,2,3,0,5,0,8,800,0,-800,0,
7320251020010007,2025-10-20,小松島競輪,7,前半,2,6,1,7-1-4,7,1,103.24,102.81,206.05,2-3-4-5,4,1,2,1,2,1,8,800,1150,350,1,7-1-2
7320251020010008,2025-10-20,小松島競輪,8,中盤,3,6,3,3-5,3,5,106.00,104.53,210.53,1-2-4-7,4,1,7,0,1,0,8,800,0,-800,0,
7320251020010009,2025-10-20,小松島競輪,9,中盤,4,6,3,7-3,7,3,100.78,99.51,200.29000000000002,1-2-5,3,2,5,0,1,0,6,600,0,-600,0,
7320251020010010,2025-10-20,小松島競輪,10,後半,5,6,1,1-4-7,1,4,99.84,103.31,203.15,2-3-5-6-7,5,2,1,1,7,1,10,1000,510,-490,1,4-1-7
7320251020010011,2025-10-20,小松島競輪,11,後半,6,6,1,1-5-7,1,5,108.95,102.08,211.03,3-4-7,3,1,4,0,3,0,6,600,0,-600,0,
2120251020010006,2025-10-20,弥彦競輪,6,前半,1,6,1,2-4,2,4,101.45,99.18,200.63,3-6-7,3,3,6,0,2,0,6,600,0,-600,0,
2120251020010007,2025-10-20,弥彦競輪,7,前半,2,6,2,5-7-1,5,7,102.52,103.21,205.73,1-2-6,3,4,1,0,1,0,6,600,0,-600,0,
2120251020010008,2025-10-20,弥彦競輪,8,中盤,3,6,2,2-4,2,4,100.87,99.00,199.87,1-3-5-7,4,3,3,0,2-4,0,8,800,0,-800,0,
2120251020010009,2025-10-20,弥彦競輪,9,中盤,4,6,2,2-7-4,2,7,105.03,103.62,208.65,3-4-5-6,4,1,2,1,3,1,8,800,1560,760,1,2-7-3
2120251020010010,2025-10-20,弥彦競輪,10,後半,5,6,1,5-1,5,1,108.85,103.44,212.29,2-3-4-6-7,5,1,7,0,7,0,10,1000,0,-1000,0,
2120251020010011,2025-10-20,弥彦競輪,11,後半,6,6,1,1-7-5,1,7,104.23,103.31,207.54000000000002,2-4-5-6,4,1,2,1,5,1,8,800,610,-190,1,1-7-5
1120251023010006,2025-10-23,函館競輪,6,前半,1,6,2,7-2-6,7,2,101.15,104.03,205.18,1-3-4-6,4,2,1,1,6,1,8,800,610,-190,1,2-7-6
1120251023010007,2025-10-23,函館競輪,7,前半,2,6,1,4-1,4,1,102.68,101.05,203.73000000000002,2-5-6-7,4,1,4,0,3,0,8,800,0,-800,0,
1120251023010008,2025-10-23,函館競輪,8,中盤,3,6,2,4-2,4,2,102.41,99.79,202.2,1-5-7,3,1,2,1,6,0,6,600,0,-600,0,
1120251023010009,2025-10-23,函館競輪,9,中盤,4,6,3,5-3-6,5,3,100.56,106.50,207.06,1-4-6-7,4,2,,0,4,0,8,800,0,-800,0,
1120251023010010,2025-10-23,函館競輪,10,後半,5,6,1,1-7-4,1,7,101.35,103.33,204.68,2-3-4-5-6,5,3,1,0,1,0,10,1000,0,-1000,0,
1120251023010011,2025-10-23,函館競輪,11,後半,6,6,2,5-2-7,5,2,106.00,104.83,210.82999999999998,1-3-7,3,2,1,1,7,1,6,600,330,-270,1,2-5-7
5620251024010006,2025-10-24,岸和田競輪,6,前半,1,6,3,7-3-6,7,3,105.17,100.72,205.89,1-2-4-6,4,3,4,0,7,0,8,800,0,-800,0,
5620251024010007,2025-10-24,岸和田競輪,7,前半,2,6,1,1-5-4,1,5,105.25,102.61,207.86,2-3-4-6-7,5,2,1,1,3,1,10,1000,2120,1120,1,5-1-3
5620251024010008,2025-10-24,岸和田競輪,8,中盤,3,6,2,4-2-6,4,2,108.06,105.79,213.85000000000002,1-3-6-7,4,1,2,1,1,1,8,800,760,-40,1,4-2-1
5620251024010009,2025-10-24,岸和田競輪,9,中盤,4,6,2,5-2-4,5,2,104.03,102.12,206.15,3-4-6-7,4,1,2,1,3,1,8,800,1170,370,1,5-2-3
5620251024010010,2025-10-24,岸和田競輪,10,後半,5,6,3,3-5-6,3,5,106.15,104.62,210.77,2-4-6-7,4,1,2,1,2,1,8,800,650,-150,1,3-5-2
5620251024010011,2025-10-24,岸和田競輪,11,後半,6,6,1,1-5-7,1,5,109.37,104.09,213.46,2-3-6-7,4,1,2,1,2,1,8,800,390,-410,1,1-5-2
6120251026010006,2025-10-26,玉野競輪,6,前半,1,6,1,1-5,1,5,102.06,98.60,200.66,3-4-6-7,4,3,4,0,1,0,8,800,0,-800,0,
6120251026010007,2025-10-26,玉野競輪,7,前半,2,6,2,3-5-7,3,5,100.23,103.62,203.85000000000002,1-4-6-7,4,1,3,0,5,0,8,800,0,-800,0,
6120251026010008,2025-10-26,玉野競輪,8,中盤,3,6,3,3-7,3,7,99.29,102.07,201.36,2-5-6,3,4,5,0,2,0,6,600,0,-600,0,
6120251026010009,2025-10-26,玉野競輪,9,中盤,4,6,2,2-7-4,2,7,103.70,103.50,207.2,1-3-4-5-6,5,3,4,0,2,0,10,1000,0,-1000,0,
6120251026010010,2025-10-26,玉野競輪,10,後半,5,6,1,3-1-7,3,1,98.38,106.00,204.38,2-4-5-7,4,3,1,0,3,0,8,800,0,-800,0,
6120251026010011,2025-10-26,玉野競輪,11,後半,6,6,1,5-7-1,5,7,105.33,102.37,207.7,1-3-4-6,4,1,4,0,1,0,8,800,0,-800,0,
1220251027010006,2025-10-27,青森競輪,6,前半,1,6,2,4-2-7,4,2,101.50,102.35,203.85,1-5-6-7,4,5,2,0,5,0,8,800,0,-800,0,
1220251027010007,2025-10-27,青森競輪,7,前半,2,6,1,5-1,5,1,99.13,103.93,203.06,2-6-7,3,2,1,1,2-7,1,6,600,920,320,1,1-5-2/1-5-7
1220251027010008,2025-10-27,青森競輪,8,中盤,3,6,1,3-4-1-6,3,4,96.48,103.56,200.04000000000002,1-2-5-7,4,2,1,1,5,1,8,800,4520,3720,1,4-3-5
1220251027010009,2025-10-27,青森競輪,9,中盤,4,6,1,1-4-7-3,1,4,102.69,101.47,204.16,2-3-5-7,4,5,2,0,3,0,8,800,0,-800,0,
1220251027010010,2025-10-27,青森競輪,10,後半,5,6,3,3-7-4,3,7,104.87,103.75,208.62,1-2-4,3,1,2,1,1,1,6,600,770,170,1,3-7-1
1220251027010011,2025-10-27,青森競輪,11,後半,6,6,1,1-4,1,4,105.21,101.41,206.62,3-6-7,3,1,2,1,5,0,6,600,0,-600,0,
2620251028010008,2025-10-28,西武園競輪,8,前半,1,4,3,5-1,5,1,102.13,99.50,201.63,2-3-4,3,5,2,0,2,0,6,600,0,-600,0,
2620251028010009,2025-10-28,西武園競輪,9,前半,2,4,1,4-1-5,4,1,100.93,101.72,202.65,2-3-5-6-7,5,4,3,0,1,0,10,1000,0,-1000,0,
2620251028010010,2025-10-28,西武園競輪,10,中盤,3,4,3,3-4-6,3,4,104.50,101.43,205.93,1-2-5-6,4,3,1,0,3,0,8,800,0,-800,0,
2620251028010011,2025-10-28,西武園競輪,11,後半,4,4,1,6-3-4,6,3,94.51,105.78,200.29000000000002,4-5-7,3,7,1,0,4,0,6,600,0,-600,0,
4520251028010006,2025-10-28,豊橋競輪,6,前半,1,6,3,3-4-6,3,4,102.25,99.80,202.05,2-5-6-7,4,1,2,1,2,1,8,800,1460,660,1,3-4-2
4520251028010007,2025-10-28,豊橋競輪,7,前半,2,6,1,7-2,7,2,99.58,97.93,197.51,1-3-4-6,4,2,5,0,4,0,8,800,0,-800,0,
4520251028010008,2025-10-28,豊橋競輪,8,中盤,3,6,1,5-1-7,5,1,99.54,105.86,205.4,2-3-4-7,4,2,3,0,1,0,8,800,0,-800,0,
4520251028010009,2025-10-28,豊橋競輪,9,中盤,4,6,1,1-4,1,4,102.00,99.21,201.20999999999998,2-3-5-6-7,5,5,1,0,7,0,10,1000,0,-1000,0,
4520251028010010,2025-10-28,豊橋競輪,10,後半,5,6,1,1-7-4,1,7,96.66,103.12,199.78,2-3-4-5-6,5,5,2,0,6,0,10,1000,0,-1000,0,
4520251028010011,2025-10-28,豊橋競輪,11,後半,6,6,1,4-3-6,4,3,106.42,104.41,210.82999999999998,1-6-7,3,1,7,0,6,0,6,600,0,-600,0,
8520251029010008,2025-10-29,佐世保競輪,8,前半,1,4,3,7-1,7,1,100.89,96.96,197.85,2-3-5,3,2,5,0,6,0,6,600,0,-600,0,
8520251029010009,2025-10-29,佐世保競輪,9,前半,2,4,1,2-7-4,2,7,105.54,104.16,209.7,1-4-5-6,4,3,1,0,2,0,8,800,0,-800,0,
8520251029010010,2025-10-29,佐世保競輪,10,中盤,3,4,2,2-4,2,4,108.05,99.59,207.64,3-5-6-7,4,2,,0,6,0,8,800,0,-800,0,
8520251029010011,2025-10-29,佐世保競輪,11,後半,4,4,2,1-7,1,7,112.00,102.63,214.63,2-5-6,3,2,4,0,3,0,6,600,0,-600,0,
7420251030010006,2025-10-30,高知競輪,6,前半,1,6,2,7-2-4,7,2,98.40,105.55,203.95,1-3-4-5,4,2,1,1,4,1,8,800,700,-100,1,2-7-4
7420251030010007,2025-10-30,高知競輪,7,前半,2,6,3,5-3,5,3,103.79,102.00,205.79000000000002,1-2-4-6,4,1,2,1,1,1,8,800,1810,1010,1,5-3-1
7420251030010008,2025-10-30,高知競輪,8,中盤,3,6,1,1-4-7,1,4,102.96,101.66,204.62,2-3-5-7,4,7,4,0,7,0,8,800,0,-800,0,
7420251030010009,2025-10-30,高知競輪,9,中盤,4,6,3,3-7,3,7,104.59,108.66,213.25,1-2-4-5-6,5,1,2,1,1,1,10,1000,2480,1480,1,3-7-1
7420251030010010,2025-10-30,高知競輪,10,後半,5,6,1,1-4-3,1,4,104.55,105.78,210.32999999999998,2-3-5-7,4,2,1,1,3,1,8,800,270,-530,1,4-1-3
7420251030010011,2025-10-30,高知競輪,11,後半,6,6,2,7-1-4,7,1,101.73,106.48,208.21,2-4-5-6,4,2,1,1,4,1,8,800,420,-380,1,1-7-4
3520251101010006,2025-11-01,平塚競輪,6,前半,1,6,3,3-5,3,5,105.34,100.74,206.07999999999998,1-2-4,3,3,6,0,3,0,6,600,0,-600,0,
3520251101010007,2025-11-01,平塚競輪,7,前半,2,6,1,1-4,1,4,103.52,103.60,207.12,2-3-7,3,5,3,0,4,0,6,600,0,-600,0,
3520251101010008,2025-11-01,平塚競輪,8,中盤,3,6,1,7-1-5,7,1,105.15,105.47,210.62,2-3-5,3,3,1,0,7,0,6,600,0,-600,0,
3520251101010009,2025-11-01,平塚競輪,9,中盤,4,6,1,1-5-6,1,5,105.41,102.62,208.03,2-3-6-7,4,4,1,0,7,0,8,800,0,-800,0,
3520251101010010,2025-11-01,平塚競輪,10,後半,5,6,1,4-1-6,4,1,106.54,105.71,212.25,2-3-5-6,4,3,6,0,4,0,8,800,0,-800,0,
3520251101010011,2025-11-01,平塚競輪,11,後半,6,6,1,5-1,5,1,107.50,105.35,212.85,2-3-4,3,2,1,1,2,1,6,600,3820,3220,1,1-5-2
7320251103010006,2025-11-03,小松島競輪,6,前半,1,6,1,1-4,1,4,102.16,105.80,207.95999999999998,2-3-5-6,4,1,2,1,5,1,8,800,1140,340,1,1-4-5
7320251103010007,2025-11-03,小松島競輪,7,前半,2,6,1,1-7-5,1,7,101.30,102.00,203.3,2-3-4-5,4,2,1,1,2,1,8,800,690,-110,1,7-1-2
7320251103010008,2025-11-03,小松島競輪,8,中盤,3,6,1,7-1-3-5,7,1,101.50,104.40,205.9,3-4,2,4,1,0,4,0,4,400,0,-400,0,
7320251103010009,2025-11-03,小松島競輪,9,中盤,4,6,1,5-1-7-3,5,1,105.32,102.00,207.32,2-4-6-7,4,2,4,0,4,0,8,800,0,-800,0,
7320251103010010,2025-11-03,小松島競輪,10,後半,5,6,1,4-1-7,4,1,102.00,106.33,208.32999999999998,2-3-6-7,4,2,1,1,7,1,8,800,480,-320,1,1-4-7
7320251103010011,2025-11-03,小松島競輪,11,後半,6,6,2,2-7,2,7,106.57,104.17,210.74,1-3-5-6,4,1,2,1,1,1,8,800,300,-500,1,2-7-1
4420251104010006,2025-11-04,大垣競輪,6,前半,1,6,2,6-4-2,6,4,96.68,102.36,199.04000000000002,1-2-3,3,2,1,1,1,1,6,600,3000,2400,1,4-6-1
4420251104010007,2025-11-04,大垣競輪,7,前半,2,6,4,7-3,7,3,100.17,100.35,200.51999999999998,2-5-6,3,5,6,0,1,0,6,600,0,-600,0,
4420251104010008,2025-11-04,大垣競輪,8,中盤,3,6,3,3-5,3,5,100.30,103.76,204.06,1-2-6-7,4,2,1,1,1,1,8,800,1480,680,1,5-3-1
4420251104010009,2025-11-04,大垣競輪,9,中盤,4,6,1,1-5,1,5,106.27,98.26,204.53,2-3-4-6-7,5,1,7,0,2,0,10,1000,0,-1000,0,
4420251104010010,2025-11-04,大垣競輪,10,後半,5,6,1,7-1,7,1,101.92,105.65,207.57,4-5-6,3,3,2,0,7,0,6,600,0,-600,0,
4420251104010011,2025-11-04,大垣競輪,11,後半,6,6,1,5-4-1,5,4,105.60,106.58,212.18,1-2-3-6,4,1,3,0,4,0,8,800,0,-800,0,
8120251104010006,2025-11-04,小倉競輪,6,前半,1,6,2,5-1-6,5,1,104.76,102.13,206.89,2-3-4-6,4,1,2,1,6,1,8,800,1150,350,1,5-1-6
8120251104010007,2025-11-04,小倉競輪,7,前半,2,6,2,7-2,7,2,105.25,102.79,208.04000000000002,1-3-4-5-6,5,1,4,0,5,0,10,1000,0,-1000,0,
8120251104010008,2025-11-04,小倉競輪,8,中盤,3,6,3,5-1-4,5,1,105.63,102.53,208.16,2-4-6-7,4,4,2,0,2,0,8,800,0,-800,0,
8120251104010009,2025-11-04,小倉競輪,9,中盤,4,6,1,5-7-2,5,7,102.52,104.88,207.39999999999998,2-3-4-6,4,2,1,1,4,1,8,800,4650,3850,1,7-5-4
8120251104010010,2025-11-04,小倉競輪,10,後半,5,6,1,7-1-4,7,1,106.70,105.34,212.04000000000002,2-4-5-6,4,1,2,1,2,1,8,800,3160,2360,1,7-1-2
8120251104010011,2025-11-04,小倉競輪,11,後半,6,6,1,1-5-4,1,5,105.60,101.51,207.11,2-3-4-7,4,2,1,1,4,1,8,800,720,-80,1,5-1-4
5320251106010006,2025-11-06,奈良競輪,6,前半,1,6,3,5-3-6,5,3,103.88,101.41,205.29,1-2-4-6,4,6,7,0,2,0,8,800,0,-800,0,
5320251106010007,2025-11-06,奈良競輪,7,前半,2,6,1,1-7,1,7,103.41,102.22,205.63,2-3-5-6,4,1,7,0,3,0,8,800,0,-800,0,
5320251106010008,2025-11-06,奈良競輪,8,中盤,3,6,1,7-3,7,3,102.15,106.14,208.29000000000002,1-2-5,3,6,4,0,4,0,6,600,0,-600,0,
5320251106010009,2025-11-06,奈良競輪,9,中盤,4,6,2,4-1,4,1,108.19,104.13,212.32,2-3-5-6,4,1,2,1,6,1,8,800,3330,2530,1,4-1-6
5320251106010010,2025-11-06,奈良競輪,10,後半,5,6,2,7-1,7,1,105.60,103.33,208.93,2-3-5-6,4,4,3,0,1,0,8,800,0,-800,0,
5320251106010011,2025-11-06,奈良競輪,11,後半,6,6,1,1-5-4,1,5,105.04,102.91,207.95,3-4-6-7,4,1,2,1,4,1,8,800,450,-350,1,1-5-4
4620251108010006,2025-11-08,富山競輪,6,前半,1,6,2,2-4-6,2,4,102.08,109.50,211.57999999999998,1-3-5-6-7,5,7,2,0,5,0,10,1000,0,-1000,0,
4620251108010007,2025-11-08,富山競輪,7,前半,2,6,2,5-2,5,2,102.33,99.82,202.14999999999998,1-4-7,3,7,6,0,3,0,6,600,0,-600,0,
4620251108010008,2025-11-08,富山競輪,8,中盤,3,6,3,7-3,7,3,103.96,106.16,210.12,1-4-5,3,5,1,0,1,0,6,600,0,-600,0,
4620251108010009,2025-11-08,富山競輪,9,中盤,4,6,1,7-4-1,7,4,104.40,105.60,210.0,1-2-3-5-6,5,3,1,0,7,0,10,1000,0,-1000,0,
4620251108010010,2025-11-08,富山競輪,10,後半,5,6,2,5-2-6,5,2,104.95,108.85,213.8,1-3-4-6-7,5,3,1,0,5,0,10,1000,0,-1000,0,
4620251108010011,2025-11-08,富山競輪,11,後半,6,6,1,7-1-5,7,1,108.45,105.80,214.25,3-4-5-6,4,3,4,0,7,0,8,800,0,-800,0,
6120251109010006,2025-11-09,玉野競輪,6,前半,1,6,1,7-1,7,1,99.82,105.70,205.51999999999998,2-3-4-5,4,2,1,1,,0,8,800,1160,360,1,1-7-5
6120251109010007,2025-11-09,玉野競輪,7,前半,2,6,1,1-5-3,1,5,102.85,101.42,204.26999999999998,2-3-6-7,4,1,3,0,5,0,8,800,0,-800,0,
6120251109010008,2025-11-09,玉野競輪,8,中盤,3,6,3,5-3,5,3,104.96,103.71,208.67,2-4-6-7,4,2,1,1,1,0,8,800,0,-800,0,
6120251109010009,2025-11-09,玉野競輪,9,中盤,4,6,1,7-1-5,7,1,101.48,102.10,203.57999999999998,2-3-5-6,4,4,3,0,1,0,8,800,0,-800,0,
6120251109010010,2025-11-09,玉野競輪,10,後半,5,6,2,5-2-7,5,2,104.04,109.26,213.3,1-3-4-7,4,3,2,0,5,0,8,800,0,-800,0,
6120251109010011,2025-11-09,玉野競輪,11,後半,6,6,1,4-1-6,4,1,103.00,103.76,206.76,2-5-6-7,4,1,3,0,1,0,8,800,0,-800,0,
5620251110010006,2025-11-10,岸和田競輪,6,前半,1,6,1,1-5-3,1,5,106.25,104.25,210.5,2-3-4-6,4,1,2,1,3,1,8,800,590,-210,1,1-5-3
5620251110010007,2025-11-10,岸和田競輪,7,前半,2,6,1,5-1-4,5,1,99.40,101.15,200.55,2-3-4-6-7,5,4,5,0,2,0,10,1000,0,-1000,0,
5620251110010008,2025-11-10,岸和田競輪,8,中盤,3,6,3,4-5-2,4,5,97.91,101.68,199.59,1-2-3-7,4,7,1,0,1,0,8,800,0,-800,0,
5620251110010009,2025-11-10,岸和田競輪,9,中盤,4,6,2,7-2-4,7,2,101.15,103.66,204.81,1-4-5-6,4,2,1,1,4,1,8,800,290,-510,1,2-7-4
5620251110010010,2025-11-10,岸和田競輪,10,後半,5,6,2,3-5,3,5,106.71,104.07,210.77999999999997,2-4-6-7,4,4,1,0,6,0,8,800,0,-800,0,
5620251110010011,2025-11-10,岸和田競輪,11,後半,6,6,1,7-4-1,7,4,103.46,111.00,214.45999999999998,1-3-5-6,4,1,2,1,1,1,8,800,1850,1050,1,7-4-1
8420251111010006,2025-11-11,武雄競輪,6,前半,1,6,1,5-1-6,5,1,104.44,101.09,205.53,2-3-4-6,4,6,1,0,3,0,8,800,0,-800,0,
8420251111010007,2025-11-11,武雄競輪,7,前半,2,6,3,3-5,3,5,102.52,106.00,208.51999999999998,2-4-7,3,1,3,0,5,0,6,600,0,-600,0,
8420251111010008,2025-11-11,武雄競輪,8,中盤,3,6,3,3-4,3,4,101.50,105.12,206.62,1-5-7,3,3,4,0,3,0,6,600,0,-600,0,
8420251111010009,2025-11-11,武雄競輪,9,中盤,4,6,2,4-1-5,4,1,104.80,107.44,212.24,2-5-6-7,4,2,1,1,3,0,8,800,0,-800,0,
8420251111010010,2025-11-11,武雄競輪,10,後半,5,6,1,7-1-4,7,1,106.42,103.94,210.36,2-3-4-5-6,5,2,1,1,2,1,10,1000,1950,950,1,1-7-2
8420251111010011,2025-11-11,武雄競輪,11,後半,6,6,1,7-1-6,7,1,107.25,106.88,214.13,2-4-5-6,4,6,4,0,2,0,8,800,0,-800,0,
7320251112010006,2025-11-12,小松島競輪,6,前半,1,6,1,1-4-6,1,4,103.03,102.50,205.53,2-3-5-6,4,2,1,1,5,1,8,800,4160,3360,1,4-1-5
7320251112010007,2025-11-12,小松島競輪,7,前半,2,6,2,3-5-2,3,5,103.32,103.19,206.51,1-2-4-6,4,2,1,1,2,1,8,800,760,-40,1,5-3-2
7320251112010008,2025-11-12,小松島競輪,8,中盤,3,6,2,7-2-4,7,2,105.16,105.37,210.53,1-3-4-5,4,2,1,1,4,1,8,800,480,-320,1,2-7-4
7320251112010009,2025-11-12,小松島競輪,9,中盤,4,6,1,1-5-7,1,5,103.11,102.24,205.35,3-4-6-7,4,1,2,1,7,1,8,800,740,-60,1,1-5-7
7320251112010010,2025-11-12,小松島競輪,10,後半,5,6,1,4-1-6,4,1,105.68,105.37,211.05,2-3-5-6,4,1,2,1,7,0,8,800,0,-800,0,
7320251112010011,2025-11-12,小松島競輪,11,後半,6,6,1,1-7-4,1,7,105.45,105.88,211.32999999999998,3-4-5-6,4,1,5,0,6,0,8,800,0,-800,0,
1320251114010006,2025-11-14,いわき平競輪,6,前半,1,6,1,7-1,7,1,101.51,100.10,201.61,3-4-5-6,4,2,4,0,4,0,8,800,0,-800,0,
1320251114010007,2025-11-14,いわき平競輪,7,前半,2,6,1,5-1,5,1,100.75,101.33,202.07999999999998,2-3-4-7,4,3,2,0,5,0,8,800,0,-800,0,
1320251114010008,2025-11-14,いわき平競輪,8,中盤,3,6,2,2-5-6,2,5,102.75,100.93,203.68,1-4-6-7,4,7,5,0,4,0,8,800,0,-800,0,
1320251114010009,2025-11-14,いわき平競輪,9,中盤,4,6,1,1-7-4,1,7,106.47,103.40,209.87,2-3-4-5-6,5,2,1,1,2,1,10,1000,1570,570,1,7-1-2
1320251114010010,2025-11-14,いわき平競輪,10,後半,5,6,2,2-4,2,4,108.04,104.48,212.52,1-5-6,3,1,2,1,6,1,6,600,3480,2880,1,2-4-6
1320251114010011,2025-11-14,いわき平競輪,11,後半,6,6,1,4-1-7,4,1,111.87,104.80,216.67000000000002,2-3-5-6-7,5,2,1,1,3,1,10,1000,1980,980,1,1-4-3
4220251116010006,2025-11-16,名古屋競輪,6,前半,1,6,2,2-4-6,2,4,104.20,101.73,205.93,3-5-6-7,4,1,2,1,3,1,8,800,1790,990,1,2-4-3
4220251116010007,2025-11-16,名古屋競輪,7,前半,2,6,1,7-2,7,2,102.67,99.30,201.97,1-4-5-6,4,2,4,0,4,0,8,800,0,-800,0,
4220251116010008,2025-11-16,名古屋競輪,8,中盤,3,6,2,7-2,7,2,103.93,104.56,208.49,1-4-6,3,5,2,0,6,0,6,600,0,-600,0,
4220251116010009,2025-11-16,名古屋競輪,9,中盤,4,6,2,7-2,7,2,101.00,99.03,200.03,1-4-5,3,2,3,0,2,0,6,600,0,-600,0,
4220251116010010,2025-11-16,名古屋競輪,10,後半,5,6,4,5-3,5,3,105.38,100.40,205.78,1-2-4,3,2,1,1,2,1,6,600,12090,11490,1,3-5-2
