race_id,race_date,track,race_no,segment,strategy,decision,purchased,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations,main_line_id,main_line_size,a_car,b_car,m3_car,r1l_car,r1b_car,pair_win_sum,b_score,pair_top3_sum,b_top3,score_gap_A_vs_R1L
2720240101010006,2024-01-01,京王閣競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,3,5,2,4,1,29.7,107.00,,,
2720240101010007,2024-01-01,京王閣競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,3,2,1,5,57.1,104.44,,,
2720240101010008,2024-01-01,京王閣競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,1,4,5,2,,102.79,,,
2720240101010009,2024-01-01,京王閣競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,7,3,1,4,,103.41,,,
2720240101010010,2024-01-01,京王閣競輪,10,後半,late_v1,mainline_4pt,1,4,400,760,360,1,1-5-3,1,3,5,1,7,6,3,105.0,105.00,156.6,66.6,
2720240101010011,2024-01-01,京王閣競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,1,7,3,4,35.5,103.51,97.5,44.4,
8620240103010007,2024-01-03,別府競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,6,7,2,43.8,102.95,,,
8620240103010008,2024-01-03,別府競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,4,3,2,7,4,6,3,,103.37,,,
8620240103010009,2024-01-03,別府競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,3,5,2,7,4,1,,107.46,,,
8620240103010010,2024-01-03,別府競輪,10,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,3,4,7,2,4,3,5,63.8,101.91,111.0,33.3,
8620240103010011,2024-01-03,別府競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,5,6,1,7,40.8,103.12,95.2,53.1,
7420240103010009,2024-01-03,高知競輪,9,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,4,1,6,3,5,20.0,102.33,,,
7420240103010010,2024-01-03,高知競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,1,4,5,2,,103.53,,,
7420240103010011,2024-01-03,高知競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,7,5,3,43.2,102.25,110.0,60.0,
3720240106010007,2024-01-06,伊東競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,5,7,3,33.8,105.24,,,
3720240106010008,2024-01-06,伊東競輪,8,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,7,2,4,3,6,,106.06,,,
3720240106010009,2024-01-06,伊東競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,7,5,3,,101.25,,,
3720240106010011,2024-01-06,伊東競輪,11,後半,late_v1,skip_rough_score_gap_ge_10,0,0,0,0,0,0,,1,3,3,4,1,5,2,45.0,98.75,97.1,35.2,16.28
5620240107010006,2024-01-07,岸和田競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,5,4,2,49.5,103.92,,,
5620240107010008,2024-01-07,岸和田競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,3,5,6,4,1,,100.31,,,
5620240107010009,2024-01-07,岸和田競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,3,4,2,7,5,1,,105.04,,,
5620240107010010,2024-01-07,岸和田競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,5,6,7,2,40.7,98.31,100.2,31.5,3.680000000000007
5620240107010011,2024-01-07,岸和田競輪,11,後半,late_v1,mainline_4pt,1,4,400,730,330,1,5-2-1,2,3,5,2,6,4,1,72.6,101.52,138.4,54.2,
7520240108010008,2024-01-08,松山競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,1,6,5,3,29.2,105.30,,,
7520240108010009,2024-01-08,松山競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,4,5,1,3,7,2,25.7,106.50,,,
7520240108010010,2024-01-08,松山競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,7,6,2,,103.05,,,
7520240108010011,2024-01-08,松山競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,3,5,7,6,1,48.9,107.50,120.8,70.8,
3620240110010006,2024-01-10,小田原競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,4,3,6,2,28.8,100.32,,,
3620240110010009,2024-01-10,小田原競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,3,3,5,6,4,1,,107.09,,,
3620240110010010,2024-01-10,小田原競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,6,3,5,41.5,107.19,78.0,38.0,
3620240110010011,2024-01-10,小田原競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,4,1,5,2,29.1,103.03,79.1,50.0,
4820240111010008,2024-01-11,四日市競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,2,4,1,5,24.1,105.48,,,
4820240111010009,2024-01-11,四日市競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,2,6,5,3,27.3,104.80,,,
8120240113010007,2024-01-13,小倉競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,2,6,5,1,30.299999999999997,103.27,,,
8120240113010009,2024-01-13,小倉競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,4,1,6,5,3,,107.6,,,
8120240113010010,2024-01-13,小倉競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,3,6,4,2,45.7,104.05,105.6,51.4,
8120240113010011,2024-01-13,小倉競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,5,1,3,4,32.6,105.80,120.9,61.9,
7120240114010007,2024-01-14,高松競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,1,7,4,3,5,16.2,103.75,,,
7120240114010008,2024-01-14,高松競輪,8,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,2,4,6,1,7,,105.42,,,
7120240114010010,2024-01-14,高松競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,1,4,3,5,44.5,101.04,115.5,56.5,
7120240114010011,2024-01-14,高松競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,2,7,6,5,1,33.1,103.83,96.4,54.8,
1320240116010008,2024-01-16,いわき平競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,6,2,7,,101.32,,,
1320240116010009,2024-01-16,いわき平競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,2,7,3,6,1,,104.16,,,
2820240117010010,2024-01-17,立川競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,2,4,,102.15,,,
2820240117010011,2024-01-17,立川競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,6,5,2,45.0,106.27,114.6,66.6,
8520240118010006,2024-01-18,佐世保競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,1,7,5,3,4,38.7,106.87,,,
8520240118010007,2024-01-18,佐世保競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,4,2,1,5,30.3,107.44,,,
8520240118010008,2024-01-18,佐世保競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,1,5,6,3,,101.95,,,
8520240118010009,2024-01-18,佐世保競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,4,7,2,,102.85,,,
8520240118010011,2024-01-18,佐世保競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,4,2,27.2,105.04,92.8,45.8,
4220240121010010,2024-01-21,名古屋競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,3,7,4,1,5,,102.85,,,
4220240121010011,2024-01-21,名古屋競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,1,6,7,3,41.599999999999994,103.73,100.0,37.5,
8120240121010006,2024-01-21,小倉競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,2,7,3,38.6,100.44,,,
8120240121010008,2024-01-21,小倉競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,6,3,5,,103.23,,,
8120240121010009,2024-01-21,小倉競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,1,4,6,5,3,,107.12,,,
8120240121010010,2024-01-21,小倉競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,2,3,4,1,7,3,5,33.1,102.00,88.7,20.0,6.25
8120240121010011,2024-01-21,小倉競輪,11,後半,late_v1,mainline_4pt,1,4,400,870,470,1,4-7-2,1,4,4,7,1,3,5,57.2,109.96,107.19999999999999,40.6,
2420240122010010,2024-01-22,宇都宮競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,7,3,4,5,2,37.8,105.23,109.3,53.8,
2420240122010011,2024-01-22,宇都宮競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,5,3,4,7,30.8,103.17,79.1,27.7,6.909999999999997
3120240123010008,2024-01-23,松戸競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,2,5,3,7,1,,100.93,,,
3120240123010009,2024-01-23,松戸競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,2,5,7,3,,103.88,,,
3120240123010010,2024-01-23,松戸競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,7,1,4,3,5,0.0,101.78,35.9,21.7,-1.0900000000000034
3120240123010011,2024-01-23,松戸競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,1,4,3,5,39.1,109.96,108.4,61.2,
4320240125010008,2024-01-25,岐阜競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,4,2,41.1,102.93,,,
4320240125010010,2024-01-25,岐阜競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,2,7,4,5,1,,102.87,,,
8320240126010007,2024-01-26,久留米競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,2,7,4,5,3,47.2,101.97,,,
8320240126010008,2024-01-26,久留米競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,2,7,1,4,,104.82,,,
8320240126010010,2024-01-26,久留米競輪,10,後半,late_v1,rough_18pt,1,18,1800,1570,-230,1,4-2-5,3,3,4,2,7,5,1,44.2,99.21,83.5,35.0,2.2299999999999898
8320240126010011,2024-01-26,久留米競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,6,5,3,47.7,104.48,94.8,52.0,
4220240128010011,2024-01-28,名古屋競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,5,2,7,1,4,40.699999999999996,105.75,85.4,37.0,
3520240129010006,2024-01-29,平塚競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,2,4,7,1,5,35.0,103.06,,,
3520240129010011,2024-01-29,平塚競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,7,2,4,1,5,31.700000000000003,106.90,86.3,36.3,
8120240131010009,2024-01-31,小倉競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,6,2,5,38.2,101.58,,,
8120240131010011,2024-01-31,小倉競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,6,2,35.0,102.13,97.6,50.0,
7320240201010006,2024-02-01,小松島競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,7,1,4,23.6,102.03,,,
7320240201010010,2024-02-01,小松島競輪,10,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,1,3,2,1,5,6,3,61.4,105.50,107.8,42.8,
7320240201010011,2024-02-01,小松島競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,4,5,2,48.0,102.17,110.6,47.0,
1320240202010006,2024-02-02,いわき平競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,7,3,4,23.0,101.48,,,
1320240202010007,2024-02-02,いわき平競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,3,7,1,5,47.5,102.14,,,
1320240202010009,2024-02-02,いわき平競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,7,3,2,5,,102.02,,,
1320240202010010,2024-02-02,いわき平競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,2,5,4,3,7,48.5,109.90,90.4,57.1,
1320240202010011,2024-02-02,いわき平競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,5,1,7,3,4,27.5,103.50,96.2,31.2,5.859999999999999
5620240205010006,2024-02-05,岸和田競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,2,1,4,42.5,105.54,,,
5620240205010007,2024-02-05,岸和田競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,4,1,3,5,42.3,107.62,,,
5620240205010009,2024-02-05,岸和田競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,1,7,4,5,2,,107.38,,,
5620240205010011,2024-02-05,岸和田競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,5,1,3,7,28.0,105.12,132.0,68.0,
4520240205010007,2024-02-05,豊橋競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,3,4,7,1,5,13.7,100.10,,,
4520240205010010,2024-02-05,豊橋競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,7,5,3,19.6,101.53,104.1,50.0,
4520240205010011,2024-02-05,豊橋競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,2,4,3,7,49.3,105.28,103.5,48.0,
7320240206010006,2024-02-06,小松島競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,4,3,4,1,5,2,32.0,101.25,,,
7320240206010007,2024-02-06,小松島競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,2,3,4,44.0,104.64,,,
7320240206010008,2024-02-06,小松島競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,7,3,5,,104.16,,,
7320240206010009,2024-02-06,小松島競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,5,4,1,,104.04,,,
7320240206010010,2024-02-06,小松島競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,3,4,57.8,104.47,97.1,40.0,
7320240206010011,2024-02-06,小松島競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,4,5,3,37.4,105.87,111.6,58.3,
3420240207010008,2024-02-07,川崎競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,4,3,,103.65,,,
3420240207010009,2024-02-07,川崎競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,5,7,3,,99.53,,,
3420240207010011,2024-02-07,川崎競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,4,6,5,2,15.3,106.84,111.5,50.0,
2320240210010009,2024-02-10,取手競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,4,2,7,71.3,100.19,,,
2320240210010011,2024-02-10,取手競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,1,5,4,2,46.0,103.00,92.6,52.6,
3720240213010006,2024-02-13,伊東競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,3,1,7,5,2,18.6,100.73,,,
3720240213010007,2024-02-13,伊東競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,3,4,7,2,34.8,101.28,,,
3720240213010010,2024-02-13,伊東競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,5,1,3,7,34.1,105.00,123.6,63.6,
2620240213010006,2024-02-13,西武園競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,2,6,4,3,48.5,104.74,,,
2620240213010008,2024-02-13,西武園競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,6,4,2,,102.16,,,
2620240213010009,2024-02-13,西武園競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,6,3,7,,99.27,,,
2620240213010010,2024-02-13,西武園競輪,10,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,1,3,5,1,6,2,7,60.7,107.50,122.1,63.3,
2620240213010011,2024-02-13,西武園競輪,11,後半,late_v1,rough_18pt,1,18,1800,1570,-230,1,1-5-3,1,3,1,5,6,7,3,27.5,108.09,79.4,33.3,0.8900000000000006
6120240214010008,2024-02-14,玉野競輪,8,前半,early_v0,buy,1,4,400,0,-400,0,,3,3,7,2,4,1,5,15.3,104.00,,,
6120240214010009,2024-02-14,玉野競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,6,7,2,51.099999999999994,105.71,,,
6120240214010010,2024-02-14,玉野競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,5,1,6,2,4,,106.77,,,
6120240214010011,2024-02-14,玉野競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,7,2,6,4,3,45.1,102.85,80.7,40.0,
8520240215010009,2024-02-15,佐世保競輪,9,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,5,1,2,3,7,19.1,100.90,,,
8520240215010010,2024-02-15,佐世保競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,7,3,4,,104.82,,,
8520240215010011,2024-02-15,佐世保競輪,11,後半,late_v1,rough_18pt,1,18,1800,540,-1260,1,7-1-4,1,3,7,1,4,2,3,39.7,97.82,87.8,33.3,1.5499999999999972
4520240217010006,2024-02-17,豊橋競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,2,7,5,4,3,46.3,102.96,,,
4520240217010008,2024-02-17,豊橋競輪,8,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,7,1,5,2,4,,107.55,,,
4520240217010009,2024-02-17,豊橋競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,6,7,3,,104.75,,,
4520240217010010,2024-02-17,豊橋競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,3,7,2,4,33.6,107.78,87.80000000000001,36.6,
4520240217010011,2024-02-17,豊橋競輪,11,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,1,3,1,4,6,7,2,57.3,106.54,116.4,44.0,
2220240218010006,2024-02-18,前橋競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,1,6,7,2,45.4,106.30,,,
2220240218010007,2024-02-18,前橋競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,3,6,4,2,42.7,103.81,,,
2220240218010008,2024-02-18,前橋競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,3,7,4,6,1,,101.66,,,
2220240218010009,2024-02-18,前橋競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,7,5,3,,103.22,,,
2220240218010010,2024-02-18,前橋競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,1,4,7,5,3,22.7,100.84,78.8,36.0,
2220240218010011,2024-02-18,前橋競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,1,3,5,4,26.400000000000002,105.60,96.5,37.5,
4820240220010010,2024-02-20,四日市競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,2,3,2,7,5,4,3,,105.34,,,
4820240220010011,2024-02-20,四日市競輪,11,後半,late_v1,mainline_4pt,1,4,400,510,110,1,5-2-4,1,3,2,5,4,7,1,79.3,107.30,118.0,50.0,
3620240221010008,2024-02-21,小田原競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,3,5,7,2,,103.44,,,
3620240221010009,2024-02-21,小田原競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,4,3,5,2,,100.3,,,
3620240221010010,2024-02-21,小田原競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,4,6,2,7,35.7,96.38,83.3,33.3,7.790000000000006
3620240221010011,2024-02-21,小田原競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,1,5,6,2,7,36.1,103.66,97.5,50.0,
7520240223010009,2024-02-23,松山競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,7,1,4,32.1,107.40,,,
7520240223010010,2024-02-23,松山競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,1,4,7,5,2,,106.34,,,
8320240225010007,2024-02-25,久留米競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,2,3,4,1,42.400000000000006,104.05,,,
8320240225010010,2024-02-25,久留米競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,4,3,26.3,103.36,75.4,36.3,
8320240225010011,2024-02-25,久留米競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,5,3,7,46.7,106.00,105.3,47.0,
4320240225010009,2024-02-25,岐阜競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,6,2,,101.82,,,
4320240225010010,2024-02-25,岐阜競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,2,5,7,4,3,30.1,101.43,86.4,40.6,
4320240225010011,2024-02-25,岐阜競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,5,5,1,2,3,4,56.5,98.75,99.4,40.0,
2620240226010006,2024-02-26,西武園競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,2,4,1,5,3,49.7,106.20,,,
2620240226010009,2024-02-26,西武園競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,2,4,5,,103.51,,,
2620240226010010,2024-02-26,西武園競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,1,5,2,4,19.8,105.35,96.4,54.8,
2620240226010011,2024-02-26,西武園競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,2,3,1,7,25.599999999999998,103.62,96.6,44.8,
8520240228010009,2024-02-28,佐世保競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,2,6,7,3,,101.0,,,
8520240228010011,2024-02-28,佐世保競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,6,7,3,37.3,105.58,109.8,53.3,
1320240301010008,2024-03-01,いわき平競輪,8,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,4,1,6,3,5,,105.36,,,
1320240301010009,2024-03-01,いわき平競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,7,3,2,4,,102.3,,,
1320240301010010,2024-03-01,いわき平競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,7,2,3,1,5,49.9,111.25,113.8,75.0,
1320240301010011,2024-03-01,いわき平競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,1,5,3,7,42.7,104.57,85.4,38.4,
2520240301010006,2024-03-01,大宮競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,3,3,2,5,3,4,1,21.1,105.93,,,
2520240301010008,2024-03-01,大宮競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,5,1,2,7,,103.84,,,
2520240301010009,2024-03-01,大宮競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,5,4,2,,101.28,,,
2520240301010010,2024-03-01,大宮競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,7,3,4,1,46.2,106.45,86.5,45.4,
2520240301010011,2024-03-01,大宮競輪,11,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,2,3,7,2,4,5,1,59.0,106.15,114.8,60.0,
2720240304010008,2024-03-04,京王閣競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,6,7,3,,103.88,,,
2720240304010009,2024-03-04,京王閣競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,2,7,1,5,,99.89,,,
2720240304010010,2024-03-04,京王閣競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,2,7,4,5,3,33.3,106.52,79.1,40.0,
2720240304010011,2024-03-04,京王閣競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,5,4,3,7,52.9,106.43,119.0,62.5,
5420240304010006,2024-03-04,向日町競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,4,1,7,40.3,105.32,,,
5420240304010007,2024-03-04,向日町競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,2,5,3,7,39.099999999999994,104.00,,,
5420240304010008,2024-03-04,向日町競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,2,4,,104.76,,,
5420240304010009,2024-03-04,向日町競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,2,3,1,7,,104.22,,,
5420240304010010,2024-03-04,向日町競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,5,7,6,2,39.9,98.71,67.6,20.0,8.719999999999999
5420240304010011,2024-03-04,向日町競輪,11,後半,late_v1,rough_18pt,1,18,1800,510,-1290,1,4-1-5,1,3,4,1,5,7,3,25.2,103.15,84.4,31.5,6.1200000000000045
8120240306010009,2024-03-06,小倉競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,6,7,2,,102.34,,,
8120240306010010,2024-03-06,小倉競輪,10,後半,late_v1,mainline_4pt,1,4,400,730,330,1,4-2-6,2,3,4,2,6,5,3,60.699999999999996,104.22,114.4,44.4,
8120240306010011,2024-03-06,小倉競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,1,6,3,5,33.8,105.47,110.19999999999999,68.1,
2820240308010007,2024-03-08,立川競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,2,4,5,7,3,19.8,103.23,,,
2820240308010009,2024-03-08,立川競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,2,3,5,3,6,7,2,,105.82,,,
2820240308010010,2024-03-08,立川競輪,10,後半,late_v1,mainline_4pt,1,4,400,280,-120,1,2-7-4,1,3,7,2,4,6,3,63.199999999999996,105.92,123.7,69.2,
2820240308010011,2024-03-08,立川競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,6,7,3,42.5,106.04,129.6,68.1,
4820240309010008,2024-03-09,四日市競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,1,5,3,7,2,,100.1,,,
4820240309010009,2024-03-09,四日市競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,4,6,3,,101.29,,,
4820240309010010,2024-03-09,四日市競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,1,7,2,5,33.5,102.52,97.3,47.3,
