race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
4520260705020010,2026-07-06,豊橋競輪,F1,10,Ｓ級準決勝,19:38,19:33,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705020010/?pageType=result,2026-09-17T01:08:14.176888+00:00,5-1-7/4-2/6-3,published,中部競輪,楽天Kドリームス 並び予想
4520260705020011,2026-07-06,豊橋競輪,F1,11,Ｓ級準決勝,20:04,19:59,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705020011/?pageType=result,2026-09-17T01:08:15.775303+00:00,1-5/2-4-7/6-3,published,中部競輪,楽天Kドリームス 並び予想
4520260705020012,2026-07-06,豊橋競輪,F1,12,Ｓ級準決勝,20:30,20:25,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705020012/?pageType=result,2026-09-17T01:08:17.399682+00:00,1-4-7/2-5/6-3,published,中部競輪,楽天Kドリームス 並び予想
5520260705030005,2026-07-07,和歌山競輪,F1,5,Ｓ級一般,12:37,12:32,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705030005/?pageType=result,2026-09-17T01:08:53.532773+00:00,3-5/1-6/2-4-7,published,競輪研究,楽天Kドリームス 並び予想
5520260705030006,2026-07-07,和歌山競輪,F1,6,Ｓ級一般,13:06,13:01,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705030006/?pageType=result,2026-09-17T01:08:55.147942+00:00,1-5-4/2-6/3-7,published,競輪研究,楽天Kドリームス 並び予想
5520260705030007,2026-07-07,和歌山競輪,F1,7,Ｓ級一般,13:36,13:31,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705030007/?pageType=result,2026-09-17T01:08:56.745386+00:00,3-6/1-7/2-5/4,published,競輪研究,楽天Kドリームス 並び予想
5520260705030008,2026-07-07,和歌山競輪,F1,8,Ｓ級特選,14:06,14:01,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705030008/?pageType=result,2026-09-17T01:08:58.403578+00:00,4-1/5-2-6/7-3,published,競輪研究,楽天Kドリームス 並び予想
5520260705030009,2026-07-07,和歌山競輪,F1,9,Ｓ級特選,14:36,14:31,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705030009/?pageType=result,2026-09-17T01:09:00.034406+00:00,3-5-6/4-1/2-7,published,競輪研究,楽天Kドリームス 並び予想
5520260705030010,2026-07-07,和歌山競輪,F1,10,Ｓ級特選,15:06,15:01,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705030010/?pageType=result,2026-09-17T01:09:01.689440+00:00,1-7/6-2/3-5/4,published,競輪研究,楽天Kドリームス 並び予想
5520260705030012,2026-07-07,和歌山競輪,F1,12,Ｓ級決勝,16:24,16:19,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705030012/?pageType=result,2026-09-17T01:09:03.316073+00:00,7-1/2-6/4-3/5,published,競輪研究,楽天Kドリームス 並び予想
4520260705030006,2026-07-07,豊橋競輪,F1,6,Ｓ級一般,17:53,17:48,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030006/?pageType=result,2026-09-17T01:08:18.990332+00:00,1-6/2-7/4-3-5,published,中部競輪,楽天Kドリームス 並び予想
4520260705030007,2026-07-07,豊橋競輪,F1,7,Ｓ級一般,18:17,18:12,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030007/?pageType=result,2026-09-17T01:08:20.792668+00:00,4-1/5-2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,7,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想
