race_id,race_date,track,race_no,segment,strategy,decision,purchased,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations,a_car,b_car,m3_car,r1l_car,r1b_car,leader_score_gap,pair_score_gap,pair_top2_sum,pair_top3_sum,pair_win_sum,x_car
3120231226010007,2023-12-26,松戸競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,4,2,8.5,8.140000000000015,,,,
3120231226010009,2023-12-26,松戸競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,5,4,2,7,,,74.4,,,
3120231226010011,2023-12-26,松戸競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,7,4,,,,,,111.4,42.2,1
2820231228010001,2023-12-28,立川競輪,1,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,7,9,5,2,3.260000000000005,7.510000000000019,,,,
2820231228010002,2023-12-28,立川競輪,2,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,3,8,9,1,4.969999999999999,3.9499999999999886,,,,
2820231228010003,2023-12-28,立川競輪,3,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,9,2,7,0.7199999999999989,5.170000000000016,,,,
2820231228010004,2023-12-28,立川競輪,4,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,3,9,5,2,,,119.89999999999999,,,
2820231228010005,2023-12-28,立川競輪,5,中盤,middle_v2,buy,1,6,600,0,-600,0,,5,1,8,2,7,,,74.9,,,
2820231228010006,2023-12-28,立川競輪,6,中盤,middle_v2,buy,1,6,600,1360,760,1,1-7-5,7,1,8,3,5,,,72.1,,,
2820231228010007,2023-12-28,立川競輪,7,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,9,7,,,,,,91.3,52.0,3
2820231228010008,2023-12-28,立川競輪,8,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,7,5,,,,,,88.0,23.8,9
2820231228010009,2023-12-28,立川競輪,9,後半,late_v2,buy,1,4,400,890,490,1,7-1-5,1,7,4,,,,,,133.8,56.9,5
1320231229010006,2023-12-29,いわき平競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,3,4,5,2,0.37000000000000455,5.569999999999993,,,,
1320231229010007,2023-12-29,いわき平競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,6,7,1,5.090000000000003,6.139999999999986,,,,
1320231229010009,2023-12-29,いわき平競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,3,6,4,1,,,60.0,,,
1320231229010010,2023-12-29,いわき平競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,3,5,,,,,,105.6,53.1,7
1320231229010011,2023-12-29,いわき平競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,6,,,,,,95.5,18.3,3
4420231231010006,2023-12-31,大垣競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,6,1,4,3,5,2.3799999999999955,7.340000000000003,,,,
4420231231010009,2023-12-31,大垣競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,2,5,7,4,1,,,83.9,,,
4420231231010010,2023-12-31,大垣競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,87.69999999999999,29.6,3
4420231231010011,2023-12-31,大垣競輪,11,後半,late_v2,buy,1,4,400,0,-400,0,,1,5,7,,,,,,118.6,70.0,3
